2021-05-07 14:14:46,499 - Start training !
2021-05-07 14:14:46,499 - Start training ... 

2021-05-07 16:46:46,886 - [TRAIN] TOTAL STEP:   5842/1655100	 cls loss: 1.736	 iou loss: 3.120	 avg loss: 17.287281	 lr: 0.010000
2021-05-07 16:46:50,764 - [TRAIN] TOTAL STEP:   5862/1655100	 cls loss: 1.871	 iou loss: 4.140	 avg loss: 17.246202	 lr: 0.010000
2021-05-07 16:46:54,677 - [TRAIN] TOTAL STEP:   5882/1655100	 cls loss: 2.854	 iou loss: 3.500	 avg loss: 17.205365	 lr: 0.010000
2021-05-07 16:46:58,616 - [TRAIN] TOTAL STEP:   5902/1655100	 cls loss: 2.342	 iou loss: 0.997	 avg loss: 17.163839	 lr: 0.010000
2021-05-07 16:47:02,524 - [TRAIN] TOTAL STEP:   5922/1655100	 cls loss: 2.162	 iou loss: 2.564	 avg loss: 17.125976	 lr: 0.010000
2021-05-07 16:47:06,356 - [TRAIN] TOTAL STEP:   5942/1655100	 cls loss: 2.254	 iou loss: 2.707	 avg loss: 17.088355	 lr: 0.010000
2021-05-07 16:47:10,206 - [TRAIN] TOTAL STEP:   5962/1655100	 cls loss: 2.792	 iou loss: 2.274	 avg loss: 17.049163	 lr: 0.010000
2021-05-07 16:47:14,094 - [TRAIN] TOTAL STEP:   5982/1655100	 cls loss: 2.885	 iou loss: 1.406	 avg loss: 17.009656	 lr: 0.010000
2021-05-07 16:47:17,926 - [TRAIN] TOTAL STEP:   6002/1655100	 cls loss: 2.456	 iou loss: 2.734	 avg loss: 16.970183	 lr: 0.010000
2021-05-07 16:47:21,812 - [TRAIN] TOTAL STEP:   6022/1655100	 cls loss: 3.326	 iou loss: 2.904	 avg loss: 16.932644	 lr: 0.010000
2021-05-07 16:47:25,699 - [TRAIN] TOTAL STEP:   6042/1655100	 cls loss: 3.492	 iou loss: 2.396	 avg loss: 16.893255	 lr: 0.010000
2021-05-07 16:47:29,551 - [TRAIN] TOTAL STEP:   6062/1655100	 cls loss: 2.131	 iou loss: 1.837	 avg loss: 16.854974	 lr: 0.010000
2021-05-07 16:47:33,433 - [TRAIN] TOTAL STEP:   6082/1655100	 cls loss: 1.981	 iou loss: 2.555	 avg loss: 16.814726	 lr: 0.010000
2021-05-07 16:47:37,347 - [TRAIN] TOTAL STEP:   6102/1655100	 cls loss: 2.784	 iou loss: 2.060	 avg loss: 16.775304	 lr: 0.010000
2021-05-07 16:47:41,330 - [TRAIN] TOTAL STEP:   6122/1655100	 cls loss: 5.873	 iou loss: 2.919	 avg loss: 16.739178	 lr: 0.010000
2021-05-07 16:47:45,186 - [TRAIN] TOTAL STEP:   6142/1655100	 cls loss: 2.375	 iou loss: 3.491	 avg loss: 16.702858	 lr: 0.010000
2021-05-07 16:47:49,193 - [TRAIN] TOTAL STEP:   6162/1655100	 cls loss: 2.331	 iou loss: 1.779	 avg loss: 16.665580	 lr: 0.010000
2021-05-07 16:47:53,160 - [TRAIN] TOTAL STEP:   6182/1655100	 cls loss: 1.750	 iou loss: 2.463	 avg loss: 16.628664	 lr: 0.010000
2021-05-07 16:47:57,007 - [TRAIN] TOTAL STEP:   6202/1655100	 cls loss: 3.558	 iou loss: 2.200	 avg loss: 16.591541	 lr: 0.010000
2021-05-07 16:48:00,931 - [TRAIN] TOTAL STEP:   6222/1655100	 cls loss: 2.061	 iou loss: 2.222	 avg loss: 16.554673	 lr: 0.010000
2021-05-07 16:48:04,741 - [TRAIN] TOTAL STEP:   6242/1655100	 cls loss: 2.669	 iou loss: 4.170	 avg loss: 16.520238	 lr: 0.010000
2021-05-07 16:48:08,746 - [TRAIN] TOTAL STEP:   6262/1655100	 cls loss: 3.063	 iou loss: 2.870	 avg loss: 16.485769	 lr: 0.010000
2021-05-07 16:48:12,728 - [TRAIN] TOTAL STEP:   6282/1655100	 cls loss: 1.755	 iou loss: 0.780	 avg loss: 16.450451	 lr: 0.010000
2021-05-07 16:48:16,609 - [TRAIN] TOTAL STEP:   6302/1655100	 cls loss: 3.369	 iou loss: 4.119	 avg loss: 16.415196	 lr: 0.010000
2021-05-07 16:48:20,562 - [TRAIN] TOTAL STEP:   6322/1655100	 cls loss: 2.963	 iou loss: 5.329	 avg loss: 16.378496	 lr: 0.010000
2021-05-07 16:48:24,449 - [TRAIN] TOTAL STEP:   6342/1655100	 cls loss: 4.224	 iou loss: 2.943	 avg loss: 16.344124	 lr: 0.010000
2021-05-07 16:48:28,335 - [TRAIN] TOTAL STEP:   6362/1655100	 cls loss: 3.201	 iou loss: 2.057	 avg loss: 16.311480	 lr: 0.010000
2021-05-07 16:48:32,232 - [TRAIN] TOTAL STEP:   6382/1655100	 cls loss: 2.904	 iou loss: 1.873	 avg loss: 16.275491	 lr: 0.010000
2021-05-07 16:48:36,211 - [TRAIN] TOTAL STEP:   6402/1655100	 cls loss: 2.344	 iou loss: 2.215	 avg loss: 16.241690	 lr: 0.010000
2021-05-07 16:48:40,214 - [TRAIN] TOTAL STEP:   6422/1655100	 cls loss: 1.661	 iou loss: 2.469	 avg loss: 16.208691	 lr: 0.010000
2021-05-07 16:48:44,230 - [TRAIN] TOTAL STEP:   6442/1655100	 cls loss: 3.528	 iou loss: 1.915	 avg loss: 16.175481	 lr: 0.010000
2021-05-07 16:48:48,292 - [TRAIN] TOTAL STEP:   6462/1655100	 cls loss: 1.744	 iou loss: 2.419	 avg loss: 16.142799	 lr: 0.010000
2021-05-07 16:48:52,288 - [TRAIN] TOTAL STEP:   6482/1655100	 cls loss: 0.975	 iou loss: 1.682	 avg loss: 16.108752	 lr: 0.010000
2021-05-07 16:48:56,217 - [TRAIN] TOTAL STEP:   6502/1655100	 cls loss: 1.754	 iou loss: 2.023	 avg loss: 16.076393	 lr: 0.010000
2021-05-07 16:49:00,117 - [TRAIN] TOTAL STEP:   6522/1655100	 cls loss: 2.579	 iou loss: 3.673	 avg loss: 16.044437	 lr: 0.010000
2021-05-07 16:49:04,012 - [TRAIN] TOTAL STEP:   6542/1655100	 cls loss: 4.835	 iou loss: 1.959	 avg loss: 16.011731	 lr: 0.010000
2021-05-07 16:49:08,082 - [TRAIN] TOTAL STEP:   6562/1655100	 cls loss: 3.491	 iou loss: 3.371	 avg loss: 15.980397	 lr: 0.010000
2021-05-07 16:49:11,907 - [TRAIN] TOTAL STEP:   6582/1655100	 cls loss: 1.941	 iou loss: 0.444	 avg loss: 15.946051	 lr: 0.010000
2021-05-07 16:49:15,848 - [TRAIN] TOTAL STEP:   6602/1655100	 cls loss: 2.643	 iou loss: 1.430	 avg loss: 15.914370	 lr: 0.010000
2021-05-07 16:49:19,775 - [TRAIN] TOTAL STEP:   6622/1655100	 cls loss: 1.794	 iou loss: 2.698	 avg loss: 15.881550	 lr: 0.010000
2021-05-07 16:49:23,572 - [TRAIN] TOTAL STEP:   6642/1655100	 cls loss: 2.602	 iou loss: 3.142	 avg loss: 15.849855	 lr: 0.010000
2021-05-07 16:49:27,419 - [TRAIN] TOTAL STEP:   6662/1655100	 cls loss: 1.938	 iou loss: 1.959	 avg loss: 15.817521	 lr: 0.010000
2021-05-07 16:49:31,294 - [TRAIN] TOTAL STEP:   6682/1655100	 cls loss: 2.744	 iou loss: 2.564	 avg loss: 15.785503	 lr: 0.010000
2021-05-07 16:49:35,240 - [TRAIN] TOTAL STEP:   6702/1655100	 cls loss: 3.111	 iou loss: 4.206	 avg loss: 15.755769	 lr: 0.010000
2021-05-07 16:49:39,148 - [TRAIN] TOTAL STEP:   6722/1655100	 cls loss: 2.239	 iou loss: 1.321	 avg loss: 15.724990	 lr: 0.010000
2021-05-07 16:49:43,170 - [TRAIN] TOTAL STEP:   6742/1655100	 cls loss: 4.299	 iou loss: 2.064	 avg loss: 15.695914	 lr: 0.010000
2021-05-07 16:49:47,100 - [TRAIN] TOTAL STEP:   6762/1655100	 cls loss: 2.432	 iou loss: 2.954	 avg loss: 15.666214	 lr: 0.010000
2021-05-07 16:49:50,991 - [TRAIN] TOTAL STEP:   6782/1655100	 cls loss: 1.685	 iou loss: 1.303	 avg loss: 15.637144	 lr: 0.010000
2021-05-07 16:49:54,949 - [TRAIN] TOTAL STEP:   6802/1655100	 cls loss: 3.946	 iou loss: 2.144	 avg loss: 15.606943	 lr: 0.010000
2021-05-07 16:49:58,827 - [TRAIN] TOTAL STEP:   6822/1655100	 cls loss: 3.154	 iou loss: 2.144	 avg loss: 15.575107	 lr: 0.010000
2021-05-07 16:50:02,808 - [TRAIN] TOTAL STEP:   6842/1655100	 cls loss: 2.465	 iou loss: 2.942	 avg loss: 15.544210	 lr: 0.010000
2021-05-07 16:50:06,805 - [TRAIN] TOTAL STEP:   6862/1655100	 cls loss: 3.458	 iou loss: 2.632	 avg loss: 15.515654	 lr: 0.010000
2021-05-07 16:50:10,760 - [TRAIN] TOTAL STEP:   6882/1655100	 cls loss: 2.764	 iou loss: 4.351	 avg loss: 15.486654	 lr: 0.010000
2021-05-07 16:50:14,793 - [TRAIN] TOTAL STEP:   6902/1655100	 cls loss: 2.136	 iou loss: 1.376	 avg loss: 15.458179	 lr: 0.010000
2021-05-07 16:50:18,766 - [TRAIN] TOTAL STEP:   6922/1655100	 cls loss: 3.235	 iou loss: 4.408	 avg loss: 15.428842	 lr: 0.010000
2021-05-07 16:50:22,665 - [TRAIN] TOTAL STEP:   6942/1655100	 cls loss: 3.211	 iou loss: 2.991	 avg loss: 15.401058	 lr: 0.010000
2021-05-07 16:50:26,581 - [TRAIN] TOTAL STEP:   6962/1655100	 cls loss: 2.192	 iou loss: 3.150	 avg loss: 15.373178	 lr: 0.010000
2021-05-07 16:50:30,420 - [TRAIN] TOTAL STEP:   6982/1655100	 cls loss: 1.952	 iou loss: 2.638	 avg loss: 15.345116	 lr: 0.010000
2021-05-07 16:50:34,410 - [TRAIN] TOTAL STEP:   7002/1655100	 cls loss: 2.540	 iou loss: 2.993	 avg loss: 15.316879	 lr: 0.010000
2021-05-07 16:50:38,275 - [TRAIN] TOTAL STEP:   7022/1655100	 cls loss: 2.908	 iou loss: 1.892	 avg loss: 15.288234	 lr: 0.010000
2021-05-07 16:50:42,365 - [TRAIN] TOTAL STEP:   7042/1655100	 cls loss: 3.522	 iou loss: 2.537	 avg loss: 15.261143	 lr: 0.010000
2021-05-07 16:50:46,302 - [TRAIN] TOTAL STEP:   7062/1655100	 cls loss: 2.042	 iou loss: 3.075	 avg loss: 15.233359	 lr: 0.010000
2021-05-07 16:50:50,277 - [TRAIN] TOTAL STEP:   7082/1655100	 cls loss: 1.709	 iou loss: 6.242	 avg loss: 15.206251	 lr: 0.010000
2021-05-07 16:50:54,225 - [TRAIN] TOTAL STEP:   7102/1655100	 cls loss: 5.178	 iou loss: 1.744	 avg loss: 15.177738	 lr: 0.010000
2021-05-07 16:50:58,157 - [TRAIN] TOTAL STEP:   7122/1655100	 cls loss: 2.093	 iou loss: 4.471	 avg loss: 15.149216	 lr: 0.010000
2021-05-07 16:51:02,118 - [TRAIN] TOTAL STEP:   7142/1655100	 cls loss: 1.556	 iou loss: 2.737	 avg loss: 15.123335	 lr: 0.010000
2021-05-07 16:51:05,944 - [TRAIN] TOTAL STEP:   7162/1655100	 cls loss: 3.079	 iou loss: 1.851	 avg loss: 15.096461	 lr: 0.010000
2021-05-07 16:51:10,021 - [TRAIN] TOTAL STEP:   7182/1655100	 cls loss: 5.443	 iou loss: 1.816	 avg loss: 15.070760	 lr: 0.010000
2021-05-07 16:51:13,977 - [TRAIN] TOTAL STEP:   7202/1655100	 cls loss: 2.112	 iou loss: 2.148	 avg loss: 15.041701	 lr: 0.010000
2021-05-07 16:51:17,912 - [TRAIN] TOTAL STEP:   7222/1655100	 cls loss: 2.644	 iou loss: 2.357	 avg loss: 15.015419	 lr: 0.010000
2021-05-07 16:51:21,865 - [TRAIN] TOTAL STEP:   7242/1655100	 cls loss: 3.713	 iou loss: 2.328	 avg loss: 14.986805	 lr: 0.010000
2021-05-07 16:51:25,650 - [TRAIN] TOTAL STEP:   7262/1655100	 cls loss: 2.568	 iou loss: 1.575	 avg loss: 14.959631	 lr: 0.010000
2021-05-07 16:51:29,444 - [TRAIN] TOTAL STEP:   7282/1655100	 cls loss: 3.245	 iou loss: 2.473	 avg loss: 14.932997	 lr: 0.010000
2021-05-07 16:51:33,355 - [TRAIN] TOTAL STEP:   7302/1655100	 cls loss: 1.725	 iou loss: 1.622	 avg loss: 14.906500	 lr: 0.010000
2021-05-07 16:51:37,241 - [TRAIN] TOTAL STEP:   7322/1655100	 cls loss: 2.822	 iou loss: 2.444	 avg loss: 14.879236	 lr: 0.010000
2021-05-07 16:51:41,232 - [TRAIN] TOTAL STEP:   7342/1655100	 cls loss: 1.765	 iou loss: 1.601	 avg loss: 14.853501	 lr: 0.010000
2021-05-07 16:51:45,155 - [TRAIN] TOTAL STEP:   7362/1655100	 cls loss: 2.376	 iou loss: 1.906	 avg loss: 14.826265	 lr: 0.010000
2021-05-07 16:51:49,143 - [TRAIN] TOTAL STEP:   7382/1655100	 cls loss: 4.216	 iou loss: 4.147	 avg loss: 14.800083	 lr: 0.010000
2021-05-07 16:51:53,079 - [TRAIN] TOTAL STEP:   7402/1655100	 cls loss: 4.044	 iou loss: 0.925	 avg loss: 14.774303	 lr: 0.010000
2021-05-07 16:51:56,951 - [TRAIN] TOTAL STEP:   7422/1655100	 cls loss: 4.670	 iou loss: 2.704	 avg loss: 14.747854	 lr: 0.010000
2021-05-07 16:52:00,852 - [TRAIN] TOTAL STEP:   7442/1655100	 cls loss: 2.882	 iou loss: 0.940	 avg loss: 14.723408	 lr: 0.010000
2021-05-07 16:52:04,819 - [TRAIN] TOTAL STEP:   7462/1655100	 cls loss: 2.304	 iou loss: 2.054	 avg loss: 14.698961	 lr: 0.010000
2021-05-07 16:52:08,795 - [TRAIN] TOTAL STEP:   7482/1655100	 cls loss: 1.978	 iou loss: 4.214	 avg loss: 14.673782	 lr: 0.010000
2021-05-07 16:52:12,784 - [TRAIN] TOTAL STEP:   7502/1655100	 cls loss: 2.107	 iou loss: 1.781	 avg loss: 14.647565	 lr: 0.010000
2021-05-07 16:52:16,592 - [TRAIN] TOTAL STEP:   7522/1655100	 cls loss: 2.331	 iou loss: 2.113	 avg loss: 14.622947	 lr: 0.010000
2021-05-07 16:52:20,649 - [TRAIN] TOTAL STEP:   7542/1655100	 cls loss: 2.987	 iou loss: 3.365	 avg loss: 14.597110	 lr: 0.010000
2021-05-07 16:52:24,589 - [TRAIN] TOTAL STEP:   7562/1655100	 cls loss: 1.438	 iou loss: 1.687	 avg loss: 14.573929	 lr: 0.010000
2021-05-07 16:52:28,576 - [TRAIN] TOTAL STEP:   7582/1655100	 cls loss: 3.051	 iou loss: 3.596	 avg loss: 14.548782	 lr: 0.010000
2021-05-07 16:52:32,411 - [TRAIN] TOTAL STEP:   7602/1655100	 cls loss: 2.714	 iou loss: 1.217	 avg loss: 14.524213	 lr: 0.010000
2021-05-07 16:52:36,287 - [TRAIN] TOTAL STEP:   7622/1655100	 cls loss: 2.440	 iou loss: 1.743	 avg loss: 14.499425	 lr: 0.010000
2021-05-07 16:52:40,180 - [TRAIN] TOTAL STEP:   7642/1655100	 cls loss: 3.194	 iou loss: 1.558	 avg loss: 14.474820	 lr: 0.010000
2021-05-07 16:52:44,161 - [TRAIN] TOTAL STEP:   7662/1655100	 cls loss: 2.093	 iou loss: 2.549	 avg loss: 14.451653	 lr: 0.010000
2021-05-07 16:52:48,160 - [TRAIN] TOTAL STEP:   7682/1655100	 cls loss: 1.369	 iou loss: 2.401	 avg loss: 14.427065	 lr: 0.010000
2021-05-07 16:52:51,994 - [TRAIN] TOTAL STEP:   7702/1655100	 cls loss: 4.123	 iou loss: 3.740	 avg loss: 14.403254	 lr: 0.010000
2021-05-07 16:52:55,906 - [TRAIN] TOTAL STEP:   7722/1655100	 cls loss: 2.254	 iou loss: 4.466	 avg loss: 14.381385	 lr: 0.010000
2021-05-07 16:52:59,808 - [TRAIN] TOTAL STEP:   7742/1655100	 cls loss: 2.406	 iou loss: 0.760	 avg loss: 14.358508	 lr: 0.010000
2021-05-07 16:53:03,732 - [TRAIN] TOTAL STEP:   7762/1655100	 cls loss: 3.091	 iou loss: 1.063	 avg loss: 14.335031	 lr: 0.010000
2021-05-07 16:53:07,701 - [TRAIN] TOTAL STEP:   7782/1655100	 cls loss: 2.275	 iou loss: 1.765	 avg loss: 14.312681	 lr: 0.010000
2021-05-07 16:53:11,554 - [TRAIN] TOTAL STEP:   7802/1655100	 cls loss: 1.705	 iou loss: 4.417	 avg loss: 14.290996	 lr: 0.010000
2021-05-07 16:53:15,480 - [TRAIN] TOTAL STEP:   7822/1655100	 cls loss: 1.852	 iou loss: 3.039	 avg loss: 14.268075	 lr: 0.010000
2021-05-07 16:53:19,364 - [TRAIN] TOTAL STEP:   7842/1655100	 cls loss: 1.633	 iou loss: 3.835	 avg loss: 14.244412	 lr: 0.010000
2021-05-07 16:53:23,294 - [TRAIN] TOTAL STEP:   7862/1655100	 cls loss: 3.191	 iou loss: 2.236	 avg loss: 14.220993	 lr: 0.010000
2021-05-07 16:53:27,128 - [TRAIN] TOTAL STEP:   7882/1655100	 cls loss: 3.064	 iou loss: 5.079	 avg loss: 14.198950	 lr: 0.010000
2021-05-07 16:53:31,108 - [TRAIN] TOTAL STEP:   7902/1655100	 cls loss: 2.219	 iou loss: 2.352	 avg loss: 14.175990	 lr: 0.010000
2021-05-07 16:53:35,047 - [TRAIN] TOTAL STEP:   7922/1655100	 cls loss: 1.665	 iou loss: 3.860	 avg loss: 14.153365	 lr: 0.010000
2021-05-07 16:53:38,975 - [TRAIN] TOTAL STEP:   7942/1655100	 cls loss: 2.500	 iou loss: 1.962	 avg loss: 14.131902	 lr: 0.010000
2021-05-07 16:53:42,939 - [TRAIN] TOTAL STEP:   7962/1655100	 cls loss: 3.336	 iou loss: 3.023	 avg loss: 14.110924	 lr: 0.010000
2021-05-07 16:53:46,917 - [TRAIN] TOTAL STEP:   7982/1655100	 cls loss: 3.807	 iou loss: 1.680	 avg loss: 14.088917	 lr: 0.010000
2021-05-07 16:53:50,904 - [TRAIN] TOTAL STEP:   8002/1655100	 cls loss: 1.895	 iou loss: 3.473	 avg loss: 14.066935	 lr: 0.010000
2021-05-07 16:53:54,814 - [TRAIN] TOTAL STEP:   8022/1655100	 cls loss: 3.662	 iou loss: 4.038	 avg loss: 14.044284	 lr: 0.010000
2021-05-07 16:53:58,828 - [TRAIN] TOTAL STEP:   8042/1655100	 cls loss: 1.600	 iou loss: 2.170	 avg loss: 14.021189	 lr: 0.010000
2021-05-07 16:54:02,754 - [TRAIN] TOTAL STEP:   8062/1655100	 cls loss: 3.205	 iou loss: 2.859	 avg loss: 14.001723	 lr: 0.010000
2021-05-07 16:54:06,727 - [TRAIN] TOTAL STEP:   8082/1655100	 cls loss: 2.722	 iou loss: 3.202	 avg loss: 13.979269	 lr: 0.010000
2021-05-07 16:54:10,636 - [TRAIN] TOTAL STEP:   8102/1655100	 cls loss: 2.994	 iou loss: 2.695	 avg loss: 13.956834	 lr: 0.010000
2021-05-07 16:54:14,559 - [TRAIN] TOTAL STEP:   8122/1655100	 cls loss: 2.555	 iou loss: 1.277	 avg loss: 13.935098	 lr: 0.010000
2021-05-07 16:54:18,514 - [TRAIN] TOTAL STEP:   8142/1655100	 cls loss: 3.277	 iou loss: 4.011	 avg loss: 13.913223	 lr: 0.010000
2021-05-07 16:54:22,385 - [TRAIN] TOTAL STEP:   8162/1655100	 cls loss: 2.369	 iou loss: 3.102	 avg loss: 13.892224	 lr: 0.010000
2021-05-07 16:54:26,277 - [TRAIN] TOTAL STEP:   8182/1655100	 cls loss: 1.499	 iou loss: 1.724	 avg loss: 13.871785	 lr: 0.010000
2021-05-07 16:54:30,276 - [TRAIN] TOTAL STEP:   8202/1655100	 cls loss: 3.820	 iou loss: 3.447	 avg loss: 13.851591	 lr: 0.010000
2021-05-07 16:54:34,248 - [TRAIN] TOTAL STEP:   8222/1655100	 cls loss: 2.377	 iou loss: 3.417	 avg loss: 13.829108	 lr: 0.010000
2021-05-07 16:54:38,127 - [TRAIN] TOTAL STEP:   8242/1655100	 cls loss: 2.447	 iou loss: 2.091	 avg loss: 13.809806	 lr: 0.010000
2021-05-07 16:54:42,082 - [TRAIN] TOTAL STEP:   8262/1655100	 cls loss: 2.515	 iou loss: 1.539	 avg loss: 13.789927	 lr: 0.010000
2021-05-07 16:54:45,940 - [TRAIN] TOTAL STEP:   8282/1655100	 cls loss: 2.490	 iou loss: 3.222	 avg loss: 13.769365	 lr: 0.010000
2021-05-07 16:54:49,954 - [TRAIN] TOTAL STEP:   8302/1655100	 cls loss: 2.814	 iou loss: 4.067	 avg loss: 13.749890	 lr: 0.010000
2021-05-07 16:54:53,783 - [TRAIN] TOTAL STEP:   8322/1655100	 cls loss: 2.031	 iou loss: 3.342	 avg loss: 13.728437	 lr: 0.010000
2021-05-07 16:54:57,714 - [TRAIN] TOTAL STEP:   8342/1655100	 cls loss: 1.912	 iou loss: 1.143	 avg loss: 13.706003	 lr: 0.010000
2021-05-07 16:55:01,687 - [TRAIN] TOTAL STEP:   8362/1655100	 cls loss: 2.166	 iou loss: 2.272	 avg loss: 13.685832	 lr: 0.010000
2021-05-07 16:55:05,592 - [TRAIN] TOTAL STEP:   8382/1655100	 cls loss: 4.005	 iou loss: 4.453	 avg loss: 13.664920	 lr: 0.010000
2021-05-07 16:55:09,550 - [TRAIN] TOTAL STEP:   8402/1655100	 cls loss: 2.578	 iou loss: 1.543	 avg loss: 13.643827	 lr: 0.010000
2021-05-07 16:55:13,521 - [TRAIN] TOTAL STEP:   8422/1655100	 cls loss: 2.062	 iou loss: 3.937	 avg loss: 13.624820	 lr: 0.010000
2021-05-07 16:55:17,470 - [TRAIN] TOTAL STEP:   8442/1655100	 cls loss: 3.371	 iou loss: 2.125	 avg loss: 13.605152	 lr: 0.010000
2021-05-07 16:55:21,402 - [TRAIN] TOTAL STEP:   8462/1655100	 cls loss: 3.227	 iou loss: 2.101	 avg loss: 13.585123	 lr: 0.010000
2021-05-07 16:55:25,399 - [TRAIN] TOTAL STEP:   8482/1655100	 cls loss: 3.246	 iou loss: 4.392	 avg loss: 13.567421	 lr: 0.010000
2021-05-07 16:55:29,354 - [TRAIN] TOTAL STEP:   8502/1655100	 cls loss: 4.795	 iou loss: 4.517	 avg loss: 13.548026	 lr: 0.010000
2021-05-07 16:55:33,248 - [TRAIN] TOTAL STEP:   8522/1655100	 cls loss: 3.675	 iou loss: 1.968	 avg loss: 13.528401	 lr: 0.010000
2021-05-07 16:55:37,232 - [TRAIN] TOTAL STEP:   8542/1655100	 cls loss: 2.988	 iou loss: 1.972	 avg loss: 13.509725	 lr: 0.010000
2021-05-07 16:55:41,525 - [TRAIN] TOTAL STEP:   8562/1655100	 cls loss: 3.706	 iou loss: 4.673	 avg loss: 13.491419	 lr: 0.010000
2021-05-07 16:55:45,406 - [TRAIN] TOTAL STEP:   8582/1655100	 cls loss: 1.271	 iou loss: 3.972	 avg loss: 13.471284	 lr: 0.010000
2021-05-07 16:55:49,321 - [TRAIN] TOTAL STEP:   8602/1655100	 cls loss: 3.401	 iou loss: 1.617	 avg loss: 13.452697	 lr: 0.010000
2021-05-07 16:55:53,282 - [TRAIN] TOTAL STEP:   8622/1655100	 cls loss: 3.576	 iou loss: 2.129	 avg loss: 13.433684	 lr: 0.010000
2021-05-07 16:55:57,178 - [TRAIN] TOTAL STEP:   8642/1655100	 cls loss: 4.360	 iou loss: 3.384	 avg loss: 13.414593	 lr: 0.010000
2021-05-07 16:56:01,209 - [TRAIN] TOTAL STEP:   8662/1655100	 cls loss: 2.330	 iou loss: 3.247	 avg loss: 13.396395	 lr: 0.010000
2021-05-07 16:56:04,973 - [TRAIN] TOTAL STEP:   8682/1655100	 cls loss: 3.612	 iou loss: 2.309	 avg loss: 13.376618	 lr: 0.010000
2021-05-07 16:56:08,887 - [TRAIN] TOTAL STEP:   8702/1655100	 cls loss: 3.969	 iou loss: 2.830	 avg loss: 13.357735	 lr: 0.010000
2021-05-07 16:56:12,865 - [TRAIN] TOTAL STEP:   8722/1655100	 cls loss: 3.024	 iou loss: 1.928	 avg loss: 13.338806	 lr: 0.010000
2021-05-07 16:56:16,782 - [TRAIN] TOTAL STEP:   8742/1655100	 cls loss: 2.377	 iou loss: 2.683	 avg loss: 13.320261	 lr: 0.010000
2021-05-07 16:56:20,657 - [TRAIN] TOTAL STEP:   8762/1655100	 cls loss: 2.765	 iou loss: 3.434	 avg loss: 13.301962	 lr: 0.010000
2021-05-07 16:56:24,550 - [TRAIN] TOTAL STEP:   8782/1655100	 cls loss: 3.327	 iou loss: 2.426	 avg loss: 13.285081	 lr: 0.010000
2021-05-07 16:56:28,609 - [TRAIN] TOTAL STEP:   8802/1655100	 cls loss: 1.565	 iou loss: 3.795	 avg loss: 13.267156	 lr: 0.010000
2021-05-07 16:56:32,568 - [TRAIN] TOTAL STEP:   8822/1655100	 cls loss: 2.372	 iou loss: 6.287	 avg loss: 13.249893	 lr: 0.010000
2021-05-07 16:56:36,543 - [TRAIN] TOTAL STEP:   8842/1655100	 cls loss: 1.479	 iou loss: 2.099	 avg loss: 13.231352	 lr: 0.010000
2021-05-07 16:56:40,473 - [TRAIN] TOTAL STEP:   8862/1655100	 cls loss: 2.547	 iou loss: 2.659	 avg loss: 13.213280	 lr: 0.010000
2021-05-07 16:56:44,513 - [TRAIN] TOTAL STEP:   8882/1655100	 cls loss: 2.896	 iou loss: 2.749	 avg loss: 13.194675	 lr: 0.010000
2021-05-07 16:56:48,543 - [TRAIN] TOTAL STEP:   8902/1655100	 cls loss: 3.376	 iou loss: 5.358	 avg loss: 13.177597	 lr: 0.010000
2021-05-07 16:56:52,522 - [TRAIN] TOTAL STEP:   8922/1655100	 cls loss: 2.533	 iou loss: 2.595	 avg loss: 13.160797	 lr: 0.010000
2021-05-07 16:56:56,463 - [TRAIN] TOTAL STEP:   8942/1655100	 cls loss: 3.381	 iou loss: 2.956	 avg loss: 13.144213	 lr: 0.010000
2021-05-07 16:57:00,296 - [TRAIN] TOTAL STEP:   8962/1655100	 cls loss: 4.681	 iou loss: 5.370	 avg loss: 13.127229	 lr: 0.010000
2021-05-07 16:57:04,341 - [TRAIN] TOTAL STEP:   8982/1655100	 cls loss: 2.928	 iou loss: 3.210	 avg loss: 13.110225	 lr: 0.010000
2021-05-07 16:57:08,310 - [TRAIN] TOTAL STEP:   9002/1655100	 cls loss: 3.586	 iou loss: 4.415	 avg loss: 13.093258	 lr: 0.010000
2021-05-07 16:57:12,242 - [TRAIN] TOTAL STEP:   9022/1655100	 cls loss: 2.448	 iou loss: 4.267	 avg loss: 13.075873	 lr: 0.010000
2021-05-07 16:57:16,033 - [TRAIN] TOTAL STEP:   9042/1655100	 cls loss: 4.306	 iou loss: 2.952	 avg loss: 13.058537	 lr: 0.010000
2021-05-07 16:57:19,974 - [TRAIN] TOTAL STEP:   9062/1655100	 cls loss: 1.273	 iou loss: 0.752	 avg loss: 13.040679	 lr: 0.010000
2021-05-07 16:57:23,969 - [TRAIN] TOTAL STEP:   9082/1655100	 cls loss: 1.425	 iou loss: 0.596	 avg loss: 13.024371	 lr: 0.010000
2021-05-07 16:57:27,807 - [TRAIN] TOTAL STEP:   9102/1655100	 cls loss: 2.934	 iou loss: 1.268	 avg loss: 13.007912	 lr: 0.010000
2021-05-07 16:57:31,752 - [TRAIN] TOTAL STEP:   9122/1655100	 cls loss: 3.091	 iou loss: 2.974	 avg loss: 12.990650	 lr: 0.010000
2021-05-07 16:57:35,756 - [TRAIN] TOTAL STEP:   9142/1655100	 cls loss: 2.370	 iou loss: 2.307	 avg loss: 12.974754	 lr: 0.010000
